bundle,source_data_file,column,description,unit_or_scale,definition_status,producer_path
computational_application_case,downstream_qualification_priorities.csv,cross_protocol_rank_change,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,downstream_qualification_priorities.csv,extrapolative_property_flag,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,downstream_qualification_priorities.csv,qualification_measurement_priority,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,extended_endpoint_transport_tradeoff.csv,candidate_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,extended_endpoint_transport_tradeoff.csv,cold,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,extended_endpoint_transport_tradeoff.csv,hot,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,final_candidate_constraint_margins.csv,candidate_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,final_candidate_constraint_margins.csv,constraint,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,final_candidate_constraint_margins.csv,metric,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,final_candidate_constraint_margins.csv,value,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,final_candidate_constraint_margins.csv,threshold,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
