old_canonical_pair_key,il_smiles,chemical_identity_key,identity_status,matched_benchmark_IL_names,identity_error
CCCCCCCC[n+]1ccn(C)c1||CC(O)C(=O)[O-],CCCCCCCC[n+]1ccn(C)c1.CC(O)C(=O)[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[n+]1ccn(C)c1||CCC(=O)[O-],CCCCCCCC[n+]1ccn(C)c1.CCC(=O)[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[n+]1ccn(C)c1||CCCCCC(=O)[O-],CCCCCCCC[n+]1ccn(C)c1.CCCCCC(=O)[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[n+]1ccn(C)c1||CCCCCCCC(=O)[O-],CCCCCCCC[n+]1ccn(C)c1.CCCCCCCC(=O)[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[n+]1ccn(C)c1||C[C@@H](O)[C@H](N)C(=O)[O-],CCCCCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||[Br-],CCCCCn1cc[n+](C)c1.[Br-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-pentyl-3-methylimidazolium bromide,
CCCCCn1cc[n+](C)c1||O=S(=O)([O-])C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-pentyl-3-methylimidazolium trifluoromethanesulfonate,
CCCCCn1cc[n+](C)c1||[Cl-],CCCCCn1cc[n+](C)c1.[Cl-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||N#C[N-]C#N,CCCCCn1cc[n+](C)c1.N#C[N-]C#N,LSFWFJFDPRFPBK-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,pseudo_unseen_known_identity,3-methyl-1-pentylimidazolium dicyanamide,
CCCCCn1cc[n+](C)c1||N#C[S-],CCCCCn1cc[n+](C)c1.N#C[S-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-pentyl-3-methylimidazolium thiocyanate,
CCCCCn1cc[n+](C)c1||O=C([O-])C(F)(F)F,CCCCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||O=S(=O)(F)[N-]S(=O)(=O)F,CCCCCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||O=S(=O)([O-])O,CCCCCn1cc[n+](C)c1.O=S(=O)([O-])O,LSFWFJFDPRFPBK-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||O=C[O-],CCCCCn1cc[n+](C)c1.O=C[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||COS(=O)(=O)[O-],CCCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||CCOS(=O)(=O)[O-],CCCCCn1cc[n+](C)c1.C(C)OS(=O)(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||CS(=O)(=O)[O-],CCCCCn1cc[n+](C)c1.CS(=O)(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||O=[N+]([O-])c1cn[n-]c1,CCCCCn1cc[n+](C)c1.O=[N+]([O-])c1cn[n-]c1,LSFWFJFDPRFPBK-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||N#C[C-](C#N)C#N,CCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,LSFWFJFDPRFPBK-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||CCCC(=O)[O-],CCCCCn1cc[n+](C)c1.CCCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||C[C@H](N)C(=O)[O-],CCCCCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||N#C[B-](C#N)(C#N)C#N,CCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,LSFWFJFDPRFPBK-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||NCC(=O)[O-],CCCCCn1cc[n+](C)c1.NCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||CC(O)C(=O)[O-],CCCCCn1cc[n+](C)c1.CC(O)C(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-pentyl-3-methylimidazolium lactate,
CCCCCn1cc[n+](C)c1||CCCCCC(=O)[O-],CCCCCn1cc[n+](C)c1.CCCCCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||CCCCCCCC(=O)[O-],CCCCCn1cc[n+](C)c1.CCCCCCCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCn1cc[n+](C)c1||C[C@@H](O)[C@H](N)C(=O)[O-],CCCCCn1cc[n+](C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,pseudo_unseen_known_identity,1-pentyl-3-methylimidazolium DL-threoninate,
CCCC[N+](C)(CCCC)CCCC||F[B-](F)(F)F,C(CCC)[N+](C)(CCCC)CCCC.F[B-](F)(F)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N||ODGCEQLVLXJUCC-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||[Br-],C(CCC)[N+](C)(CCCC)CCCC.[Br-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||[Cl-],C(CCC)[N+](C)(CCCC)CCCC.[Cl-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||CC(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.CC(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||F[P-](F)(F)(F)(F)F,C(CCC)[N+](C)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||N#C[S-],C(CCC)[N+](C)(CCCC)CCCC.N#C[S-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||O=C([O-])C(F)(F)F,C(CCC)[N+](C)(CCCC)CCCC.O=C([O-])C(F)(F)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||O=S(=O)(F)[N-]S(=O)(=O)F,C(CCC)[N+](C)(CCCC)CCCC.O=S(=O)(F)[N-]S(=O)(=O)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(CCC)[N+](C)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||O=C[O-],C(CCC)[N+](C)(CCCC)CCCC.O=C[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||O=[N+]([O-])[O-],C(CCC)[N+](C)(CCCC)CCCC.O=[N+]([O-])[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||COS(=O)(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.COS(=O)(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||CCOS(=O)(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.C(C)OS(=O)(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||O=[N+]([O-])c1cn[n-]c1,C(CCC)[N+](C)(CCCC)CCCC.O=[N+]([O-])c1cn[n-]c1,HJHUXWBTVVFLQI-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||N#C[C-](C#N)C#N,C(CCC)[N+](C)(CCCC)CCCC.N#C[C-](C#N)C#N,HJHUXWBTVVFLQI-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||CCCC(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.CCCC(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||C[C@H](N)C(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.C[C@H](N)C(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||N#C[B-](C#N)(C#N)C#N,C(CCC)[N+](C)(CCCC)CCCC.N#C[B-](C#N)(C#N)C#N,HJHUXWBTVVFLQI-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||NCC(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.NCC(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(CCC)[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||CC(O)C(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.CC(O)C(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||CCC(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.CCC(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||CCCCCC(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.CCCCCC(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](C)(CCCC)CCCC||CCCCCCCC(=O)[O-],C(CCC)[N+](C)(CCCC)CCCC.CCCCCCCC(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C(CCC)[N+](CCCC)(CCCC)CCCC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N||NHHWJSXMTZIPES-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||F[B-](F)(F)F,C(CCC)[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N||ODGCEQLVLXJUCC-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||[Br-],C(CCC)[N+](CCCC)(CCCC)CCCC.[Br-],DZLFLBLQUQXARW-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=S(=O)([O-])C(F)(F)F,C(CCC)[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||[Cl-],C(CCC)[N+](CCCC)(CCCC)CCCC.[Cl-],DZLFLBLQUQXARW-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||N#C[N-]C#N,C(CCC)[N+](CCCC)(CCCC)CCCC.N#C[N-]C#N,DZLFLBLQUQXARW-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||F[P-](F)(F)(F)(F)F,C(CCC)[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=C([O-])C(F)(F)F,C(CCC)[N+](CCCC)(CCCC)CCCC.O=C([O-])C(F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=S(=O)(F)[N-]S(=O)(=O)F,C(CCC)[N+](CCCC)(CCCC)CCCC.O=S(=O)(F)[N-]S(=O)(=O)F,DZLFLBLQUQXARW-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=S(=O)([O-])O,C(CCC)[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,DZLFLBLQUQXARW-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(CCC)[N+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=C[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.O=C[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=[N+]([O-])[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||COS(=O)(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.COS(=O)(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||CCOS(=O)(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.C(C)OS(=O)(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||CS(=O)(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.CS(=O)(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=[N+]([O-])c1cn[n-]c1,C(CCC)[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1cn[n-]c1,DZLFLBLQUQXARW-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||N#C[C-](C#N)C#N,C(CCC)[N+](CCCC)(CCCC)CCCC.N#C[C-](C#N)C#N,DZLFLBLQUQXARW-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||CCCC(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.CCCC(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||C[C@H](N)C(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.C[C@H](N)C(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||N#C[B-](C#N)(C#N)C#N,C(CCC)[N+](CCCC)(CCCC)CCCC.N#C[B-](C#N)(C#N)C#N,DZLFLBLQUQXARW-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||NCC(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.NCC(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(CCC)[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||CC(O)C(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.CC(O)C(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||CCC(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.CCC(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||CCCCCC(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.CCCCCC(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||CCCCCCCC(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.CCCCCCCC(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[N+](CCCC)(CCCC)CCCC||C[C@@H](O)[C@H](N)C(=O)[O-],C(CCC)[N+](CCCC)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||[Br-],CCCC[n+]1cccc(C)c1.[Br-],DADKKHHMGSWSPH-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||[Cl-],CCCC[n+]1cccc(C)c1.[Cl-],DADKKHHMGSWSPH-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||CC(=O)[O-],CCCC[n+]1cccc(C)c1.CC(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||N#C[S-],CCCC[n+]1cccc(C)c1.N#C[S-],DADKKHHMGSWSPH-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||O=C([O-])C(F)(F)F,CCCC[n+]1cccc(C)c1.O=C([O-])C(F)(F)F,DADKKHHMGSWSPH-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||O=S(=O)(F)[N-]S(=O)(=O)F,CCCC[n+]1cccc(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,DADKKHHMGSWSPH-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||O=S(=O)([O-])O,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])O,DADKKHHMGSWSPH-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||O=C[O-],CCCC[n+]1cccc(C)c1.O=C[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||O=[N+]([O-])[O-],CCCC[n+]1cccc(C)c1.O=[N+]([O-])[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||CCOS(=O)(=O)[O-],CCCC[n+]1cccc(C)c1.C(C)OS(=O)(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||CS(=O)(=O)[O-],CCCC[n+]1cccc(C)c1.CS(=O)(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||O=[N+]([O-])c1cn[n-]c1,CCCC[n+]1cccc(C)c1.O=[N+]([O-])c1cn[n-]c1,DADKKHHMGSWSPH-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||CCCC(=O)[O-],CCCC[n+]1cccc(C)c1.CCCC(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||C[C@H](N)C(=O)[O-],CCCC[n+]1cccc(C)c1.C[C@H](N)C(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||NCC(=O)[O-],CCCC[n+]1cccc(C)c1.NCC(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,DADKKHHMGSWSPH-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
